,grade,gender,interest,favor,chinese,patience,extras,study_hours,work_hours,club_hours,sleep_hours,commute_hours,score
0,1,1,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,71.0
1,1,1,3.0,3.0,2.0,3.0,0.0,3.0,3.0,0.0,9.0,1.0,47.0
2,1,1,5.0,5.0,2.0,5.0,4.0,1.0,5.0,0.0,6.0,2.0,80.0
3,1,0,4.0,5.0,2.0,2.0,0.0,3.0,0.0,0.0,5.0,1.0,86.0
4,1,0,3.0,3.0,3.0,4.0,0.0,3.0,0.0,0.0,6.0,2.0,55.0
5,1,1,5.0,5.0,3.0,4.0,3.0,2.0,1.0,0.0,8.0,1.0,95.0
6,1,0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,6.0,2.0,100.0
7,1,1,4.0,5.0,3.0,2.0,0.0,1.0,0.0,2.0,8.0,2.0,60.0
8,1,1,4.0,1.0,2.0,5.0,3.0,5.0,5.0,1.0,8.0,1.0,85.0
9,1,1,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,8.0,1.0,81.4
10,1,1,3.0,3.0,5.0,5.0,3.0,6.0,6.0,0.0,8.0,1.0,79.0
11,1,1,4.0,5.0,3.0,3.0,3.5,2.0,2.0,1.0,6.0,2.0,87.0
12,1,1,5.0,5.0,1.0,4.0,3.0,6.0,6.0,0.0,6.0,1.0,86.0
13,1,1,5.0,5.0,4.0,3.0,3.0,3.0,2.0,0.0,6.0,1.0,92.0
14,1,1,3.0,5.0,2.0,3.0,3.0,1.0,3.0,0.0,6.0,1.0,72.0
15,1,1,4.0,4.0,2.0,3.0,4.0,2.0,1.0,0.0,6.0,1.0,83.0
16,1,0,3.0,3.0,5.0,4.0,3.5,3.0,4.0,0.0,6.0,3.0,67.0
17,1,0,3.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,6.0,2.0,77.0
18,1,1,4.0,5.0,3.0,4.0,3.0,4.0,5.0,2.0,6.0,1.0,82.0
19,1,1,5.0,4.0,3.0,4.0,0.0,2.0,1.0,6.0,6.0,1.0,91.0
20,1,1,4.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,9.0,1.0,80.0
21,1,1,3.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,5.0,1.0,60.0
22,1,1,3.0,4.0,5.0,3.0,2.0,1.0,2.0,0.0,5.0,1.0,60.0
23,1,0,3.0,5.0,2.0,2.0,4.0,1.0,4.0,0.0,8.0,1.0,78.0
24,1,1,5.0,5.0,5.0,5.0,3.0,2.0,2.0,0.0,9.0,1.0,88.0
25,1,1,5.0,5.0,1.0,3.0,0.0,3.0,1.0,0.0,8.0,1.0,75.0
26,1,1,3.0,4.0,3.0,2.0,2.5,1.0,1.0,0.0,6.0,1.0,63.0
28,0,1,1.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,6.0,1.0,83.0
29,0,1,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,46.0
